Age,WorkClass,FnlWgt,Education,EduNum,MaritalStatus,Occupation,Relationship,Race,Sex,CapitalGain,CapitalLoss,HoursPerWeek,NativeCountry,SalaryLevel,EduLevel,RandNum
33,Federal-gov,37546,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K,College,0.750849261
51,Private,146813,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,Post-School,0.750855615
26,Local-gov,159662,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,School,0.750910344
47,Private,586657,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Japan,>50K,College,0.750964913
31,Private,130620,11th,7,Married-spouse-absent,Sales,Own-child,Asian-Pac-Islander,Female,0,0,40,India,<=50K,School,0.750984182
46,Private,182689,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,Post-School,0.751014243
29,Private,149211,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K,College,0.751038581
30,Local-gov,233993,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,15,United-States,<=50K,College,0.751047046
46,Self-emp-not-inc,197836,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1672,50,United-States,<=50K,Post-School,0.751124989
30,Private,285902,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,Post-School,0.75116603
27,Self-emp-inc,89718,Some-college,10,Separated,Sales,Own-child,White,Female,0,0,40,United-States,<=50K,Post-School,0.751180259
30,Private,26009,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,>50K,Post-School,0.75118428
37,Private,42645,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K,Post-School,0.751211358
28,Private,190067,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,1564,40,United-States,>50K,College,0.751216679
53,State-gov,197184,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,>50K,College,0.751263272
27,Private,604045,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,College,0.751273549
47,Local-gov,287320,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K,College,0.751290257
39,Private,193689,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,Post-School,0.751304597
36,Local-gov,331902,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K,Post-School,0.751357912
20,Private,353195,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,<=50K,Post-School,0.751394876
20,Private,173736,9th,5,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K,School,0.751415903
19,Private,96176,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K,Post-School,0.751433685
41,Self-emp-inc,94113,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,College,0.751482322
36,Self-emp-not-inc,151094,Assoc-voc,11,Separated,Exec-managerial,Not-in-family,White,Male,0,0,48,United-States,<=50K,Post-School,0.751493937
31,Private,269654,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,48,United-States,<=50K,College,0.751538956
54,Local-gov,184620,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,College,0.751561069
23,Private,96635,Some-college,10,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0,0,30,United-States,<=50K,Post-School,0.751561966
57,Private,194850,Some-college,10,Married-civ-spouse,Other-service,Husband,Other,Male,0,0,40,Mexico,<=50K,Post-School,0.751585412
37,Private,189878,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,College,0.751606524
36,Local-gov,223433,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,53,United-States,>50K,Post-School,0.751612722
39,Private,123983,Bachelors,13,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,40,China,<=50K,College,0.751629946
38,State-gov,188303,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,7688,0,40,United-States,>50K,Post-School,0.751640436
24,Private,207940,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,30,United-States,<=50K,Post-School,0.751676996
42,Self-emp-not-inc,69333,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,4386,0,80,United-States,>50K,Post-School,0.751687049
20,Private,118462,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,43,United-States,<=50K,Post-School,0.751709714
37,Private,291981,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,Post-School,0.75178024
35,Private,66297,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,>50K,College,0.75178087
57,Private,201991,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,College,0.751822065
43,Federal-gov,197069,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Philippines,>50K,College,0.751878867
46,Private,337050,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,45,United-States,>50K,College,0.751888511
51,Private,57698,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,Post-School,0.751913206
29,Private,190777,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K,College,0.751920315
21,Private,187513,Assoc-voc,11,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K,Post-School,0.75193665
48,State-gov,224474,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,Post-School,0.751968395
42,Private,288154,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,89,United-States,>50K,Post-School,0.751977464
35,Private,240467,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,Post-School,0.751988578
56,Self-emp-not-inc,125147,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K,School,0.751991196
27,Private,258768,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K,College,0.752019601
32,Private,205528,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,Post-School,0.752118465
39,Federal-gov,189632,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,Post-School,0.752121401
47,Self-emp-not-inc,118506,Bachelors,13,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,60,United-States,<=50K,College,0.752150153
25,Private,242700,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,10520,0,50,United-States,>50K,Post-School,0.752221991
52,Federal-gov,29623,12th,8,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K,School,0.752229328
42,Private,201466,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,College,0.752272027
47,Private,201699,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,5178,0,50,United-States,>50K,Post-School,0.75231664
40,Self-emp-not-inc,199303,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,College,0.752345208
57,Private,134195,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,Post-School,0.752363892
50,Private,137253,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K,College,0.75236882
40,Private,409922,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States,>50K,Post-School,0.752373418
18,Private,88642,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,15,United-States,<=50K,Post-School,0.752485911
40,Private,360884,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,50,United-States,>50K,Post-School,0.752552515
43,Federal-gov,195385,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K,Post-School,0.752611316
33,Private,168981,Assoc-voc,11,Never-married,Prof-specialty,Unmarried,White,Female,0,0,55,United-States,<=50K,Post-School,0.752616141
26,Private,211435,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K,Post-School,0.752629662
49,Private,190319,Bachelors,13,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,Philippines,<=50K,College,0.752653637
54,Private,197975,5th-6th,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,51,United-States,<=50K,School,0.752700021
30,Private,208043,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,>50K,College,0.752713025
48,Private,120724,12th,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,School,0.752721064
38,Private,190759,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,School,0.752794431
18,Private,251923,11th,7,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,<=50K,School,0.752857895
28,Private,70240,HS-grad,9,Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K,Post-School,0.75286007
21,Private,60639,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,37,United-States,<=50K,Post-School,0.752870781
44,Private,175669,11th,7,Married-civ-spouse,Prof-specialty,Wife,White,Female,5178,0,36,United-States,>50K,School,0.752906424
41,Private,57233,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States,<=50K,College,0.752912407
38,Private,101978,Some-college,10,Separated,Machine-op-inspct,Not-in-family,White,Male,0,2258,55,United-States,>50K,Post-School,0.752921882
34,Private,100950,Assoc-voc,11,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,Germany,<=50K,Post-School,0.752982514
29,Private,157308,11th,7,Married-civ-spouse,Handlers-cleaners,Wife,Asian-Pac-Islander,Female,2829,0,14,Philippines,<=50K,School,0.752998322
20,Private,49179,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,<=50K,Post-School,0.753020398
43,Self-emp-inc,170785,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,<=50K,Post-School,0.75307248
48,Private,186172,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,College,0.753101019
25,Private,139012,Bachelors,13,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,2174,0,40,Vietnam,<=50K,College,0.753106271
34,Private,306215,Assoc-voc,11,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K,Post-School,0.753111816
33,Local-gov,246291,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,46,United-States,<=50K,College,0.753118258
27,Self-emp-not-inc,141795,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,<=50K,Post-School,0.75311987
39,Self-emp-inc,122742,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,United-States,>50K,Post-School,0.753139942
38,Private,91857,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,<=50K,Post-School,0.753157543
26,State-gov,197156,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Female,0,0,30,United-States,<=50K,Post-School,0.753160796
27,Private,174645,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,Post-School,0.753163942
41,Private,29702,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States,<=50K,Post-School,0.753253616
21,Private,346693,7th-8th,4,Never-married,Farming-fishing,Unmarried,White,Male,0,0,40,United-States,<=50K,School,0.7532721
17,Private,104232,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,10,United-States,<=50K,School,0.753460876
50,Private,128143,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,College,0.753509024
19,Private,223648,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,4101,0,48,United-States,<=50K,Post-School,0.753530114
42,Federal-gov,198316,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,College,0.753535455
19,Private,340567,1st-4th,2,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,55,Mexico,<=50K,School,0.753542249
49,Local-gov,159726,11th,7,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,40,United-States,<=50K,School,0.753569768
47,Private,343579,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K,Post-School,0.753574464
61,Self-emp-not-inc,140300,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,44,United-States,<=50K,Post-School,0.753611974
28,Private,51961,Some-college,10,Never-married,Tech-support,Own-child,Black,Male,0,0,24,United-States,<=50K,Post-School,0.753616263
26,Private,275703,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,Post-School,0.753624983
41,Private,45366,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,72,United-States,>50K,Post-School,0.753657029
39,Federal-gov,206190,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,<=50K,Post-School,0.753673187
26,Private,158846,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,<=50K,Post-School,0.753701281
35,Private,340018,10th,6,Never-married,Other-service,Unmarried,Black,Female,0,0,38,United-States,<=50K,School,0.753760434
53,Private,68684,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,Post-School,0.753835214
43,State-gov,47818,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,College,0.753836785
48,Federal-gov,96854,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,30,United-States,<=50K,Post-School,0.75385349
52,Private,164135,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,Post-School,0.753907222
33,Local-gov,34080,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,Post-School,0.75397489
20,Private,115057,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,Post-School,0.753975383
21,Private,241951,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,<=50K,Post-School,0.754001542
65,Private,194456,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,England,>50K,College,0.754059992
61,Private,101265,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,43,United-States,<=50K,Post-School,0.754068425
29,Private,176027,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,College,0.754087115
44,Private,193755,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K,College,0.754101633
25,Private,397317,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,Post-School,0.754107663
40,Self-emp-not-inc,204235,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,United-States,>50K,College,0.754143236
43,Private,484861,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,4064,0,38,United-States,<=50K,Post-School,0.754189543
46,Private,188861,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,Post-School,0.754265454
25,Local-gov,109526,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,United-States,<=50K,Post-School,0.754419023
17,Private,108402,10th,6,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K,School,0.754453962
56,Private,76142,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,Post-School,0.754462784
50,Private,23686,Some-college,10,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,35,United-States,>50K,Post-School,0.754500099
58,Private,174040,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K,Post-School,0.754517347
40,Private,141657,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,35,United-States,>50K,Post-School,0.754529147
33,Private,220860,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,<=50K,Post-School,0.754543227
38,Self-emp-inc,141584,HS-grad,9,Divorced,Sales,Unmarried,White,Male,0,0,55,United-States,<=50K,Post-School,0.754555733
56,Private,104842,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,50,Haiti,<=50K,College,0.754556842
27,Private,216481,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,College,0.754580659
37,Private,179671,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K,School,0.754599996
50,Self-emp-inc,302708,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,7688,0,50,Japan,>50K,College,0.754600131
33,Private,105974,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,41,United-States,<=50K,Post-School,0.754738246
45,Private,199590,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,38,Mexico,<=50K,School,0.754769432
51,Private,180807,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,Post-School,0.754780052
31,Private,209538,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,School,0.754788795
38,Federal-gov,95432,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,Post-School,0.754813008
37,Private,161226,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,30,United-States,>50K,Post-School,0.754820822
30,Local-gov,200892,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,College,0.754829224
40,Self-emp-inc,182437,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,>50K,Post-School,0.754852591
22,Private,362623,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K,Post-School,0.754916394
28,Local-gov,50512,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,2202,0,50,United-States,<=50K,College,0.754927838
59,Private,229939,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,Post-School,0.75496041
31,Private,169240,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,Post-School,0.754997989
59,Private,316027,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,Cuba,<=50K,Post-School,0.755064841
38,Private,32837,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,56,United-States,<=50K,College,0.755116146
24,Private,225515,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,College,0.755124166
17,Private,150106,10th,6,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K,School,0.755139529
34,State-gov,117503,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,20,Italy,<=50K,College,0.755148074
21,Private,184756,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,United-States,<=50K,Post-School,0.755195335
22,Private,429346,HS-grad,9,Never-married,Adm-clerical,Other-relative,Black,Male,0,0,40,United-States,<=50K,Post-School,0.755197795
45,Private,81534,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,84,Japan,>50K,Post-School,0.755289624
39,Private,52645,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K,Post-School,0.755329574
42,Private,282062,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,School,0.755345159
37,Private,259785,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,College,0.755355874
40,Local-gov,74949,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K,Post-School,0.755418343
36,State-gov,36397,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,55,United-States,<=50K,College,0.755489066
24,Private,214542,11th,7,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K,School,0.755674459
40,Private,220460,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Canada,<=50K,Post-School,0.755683272
46,Private,138370,7th-8th,4,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,1651,40,China,<=50K,School,0.755699707
39,Private,365739,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,Post-School,0.755765877
24,Private,284317,Bachelors,13,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K,College,0.755785102
43,Private,373403,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,Post-School,0.755975963
29,Private,142760,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K,Post-School,0.755989461
38,Self-emp-not-inc,176657,Some-college,10,Separated,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,60,Japan,<=50K,Post-School,0.756015575
50,Private,202044,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,45,United-States,<=50K,College,0.756039906
31,Private,194055,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K,Post-School,0.756043038
49,Self-emp-not-inc,107597,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,14084,0,30,United-States,>50K,Post-School,0.756069039
30,Private,392812,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,50,Germany,<=50K,Post-School,0.756105604
43,Private,83827,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,24,United-States,<=50K,Post-School,0.756146348
35,Private,246449,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,3325,0,50,United-States,<=50K,Post-School,0.756209122
20,Private,347530,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,25,United-States,<=50K,Post-School,0.756242741
35,Private,220943,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0,1594,40,United-States,<=50K,Post-School,0.756259316
44,Private,242619,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,Post-School,0.756266511
50,Private,172052,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,35,South,>50K,Post-School,0.756281419
29,Local-gov,179681,HS-grad,9,Never-married,Transport-moving,Own-child,White,Female,0,0,37,United-States,<=50K,Post-School,0.756287887
39,Private,269186,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,Post-School,0.756370809
58,State-gov,69579,Some-college,10,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,<=50K,Post-School,0.756391915
41,Self-emp-not-inc,251305,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,Post-School,0.756408344
33,Private,460408,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,3325,0,50,United-States,<=50K,Post-School,0.756418575
52,Local-gov,378045,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,<=50K,Post-School,0.756421693
30,Private,59496,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,Post-School,0.756442311
38,Self-emp-not-inc,41591,Bachelors,13,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,30,United-States,<=50K,College,0.756451886
40,Local-gov,183096,9th,5,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,Yugoslavia,>50K,School,0.756575769
58,State-gov,110199,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,School,0.7565935
43,Private,403276,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,Post-School,0.756632712
28,Private,200733,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,Post-School,0.756699572
26,Private,90915,Assoc-acdm,12,Never-married,Other-service,Own-child,Black,Female,0,0,15,United-States,<=50K,Post-School,0.756727654
53,Private,276369,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K,Post-School,0.756797258
46,Local-gov,253116,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,<=50K,College,0.756800464
36,Private,183739,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,White,Female,0,2002,40,United-States,<=50K,Post-School,0.75681985
29,Private,229656,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,50,United-States,<=50K,Post-School,0.756847835
29,Private,77009,11th,7,Separated,Sales,Not-in-family,White,Female,0,2754,42,United-States,<=50K,School,0.756876661
41,Private,124956,Bachelors,13,Separated,Prof-specialty,Not-in-family,Black,Female,99999,0,60,United-States,>50K,College,0.756888042
46,Self-emp-inc,285335,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K,Post-School,0.75690071
59,Private,81929,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,45,United-States,>50K,College,0.75690619
22,Federal-gov,209131,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K,Post-School,0.756966018
59,Private,157932,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,School,0.757009848
23,Private,129345,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,25,United-States,<=50K,Post-School,0.757014324
23,Private,160951,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,2597,0,40,United-States,<=50K,Post-School,0.757061671
18,Private,148952,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,24,United-States,<=50K,Post-School,0.757062386
36,Private,93225,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,Post-School,0.757076679
35,Self-emp-not-inc,188563,HS-grad,9,Divorced,Farming-fishing,Own-child,White,Male,0,0,50,United-States,<=50K,Post-School,0.757138161
36,Private,188563,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,5178,0,50,United-States,>50K,Post-School,0.757184265
31,Local-gov,189269,HS-grad,9,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States,<=50K,Post-School,0.757203754
32,Private,212276,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K,College,0.757231645
70,Self-emp-inc,207938,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,5,United-States,<=50K,Post-School,0.757276321
47,Private,97176,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,Post-School,0.757292111
